date,household_id,region,has_solar,total_kwh,peak_kwh,off_peak_kwh,estimated_cost_usd,solar_savings_usd
2024-01-15,HH_060,Semi-urban,0,8.8658,5.5514,3.3144,1.88501,0.0
2024-01-15,HH_061,Semi-urban,0,9.0584,5.378,3.6804,1.89656,0.0
2024-01-16,HH_001,Semi-urban,0,13.386099999999999,8.2118,5.1743,2.829095,0.0
2024-01-16,HH_002,Rural,0,5.1091,3.1742999999999997,1.9348,1.0837949999999998,0.0
2024-01-16,HH_003,Rural,1,4.6467,3.0963,1.5504,1.006635,0.232335
2024-01-16,HH_004,Rural,0,5.2419,3.2365,2.0054,1.109935,0.0
2024-01-16,HH_005,Urban,0,13.4995,8.3218,5.1777,2.857105,0.0
2024-01-16,HH_006,Urban,0,8.8632,5.5757,3.2875,1.8870500000000001,0.0
2024-01-16,HH_007,Urban,1,5.9427,4.5184999999999995,1.4242,1.3432549999999999,0.29713500000000004
2024-01-16,HH_008,Rural,0,5.2808,3.2276,2.0532,1.1148799999999999,0.0
2024-01-16,HH_009,Rural,0,4.9976,3.1211,1.8765,1.06175,0.0
2024-01-16,HH_010,Rural,0,5.4507,3.391,2.0597,1.156705,0.0
2024-01-16,HH_011,Urban,0,8.166,5.2859,2.8801,1.75349,0.0
2024-01-16,HH_012,Rural,1,4.1696,2.9791,1.1905000000000001,0.92335,0.20848
2024-01-16,HH_013,Rural,0,5.3525,3.3384,2.0141,1.136715,0.0
2024-01-16,HH_014,Semi-urban,0,8.622399999999999,5.3727,3.2497,1.83063,0.0
2024-01-16,HH_015,Urban,1,5.8454,4.6308,1.2146,1.33989,0.29227
2024-01-16,HH_016,Urban,1,9.0669,6.9367,2.1302,2.053705,0.45334500000000005
2024-01-16,HH_017,Semi-urban,0,8.686,5.3145,3.3714999999999997,1.83435,0.0
2024-01-16,HH_018,Rural,1,3.5524,2.7779,0.7745,0.81065,0.17762
2024-01-16,HH_019,Semi-urban,0,8.9631,5.4919,3.4712,1.893655,0.0
2024-01-16,HH_020,Semi-urban,0,8.8169,5.5,3.3169,1.872535,0.0
2024-01-16,HH_021,Rural,1,4.1691,3.0147,1.1544,0.926835,0.20845500000000003
2024-01-16,HH_022,Urban,1,7.2166,5.3081,1.9085,1.6133,0.36083
2024-01-16,HH_023,Semi-urban,1,5.3588,4.3998,0.959,1.2438,0.26794
2024-01-16,HH_024,Semi-urban,1,8.1293,5.1308,2.9985,1.732475,0.4064650000000001
2024-01-16,HH_025,Semi-urban,0,8.801,5.5038,3.2972,1.87053,0.0
2024-01-16,HH_026,Rural,0,5.1535,3.1849,1.9686000000000001,1.091515,0.0
2024-01-16,HH_027,Urban,1,6.3612,4.7944,1.5668,1.4336200000000001,0.31806
2024-01-16,HH_028,Rural,0,5.6183,3.1459,2.4724,1.157335,0.0
2024-01-16,HH_029,Rural,1,4.6291,3.0806,1.5485,1.002425,0.23145500000000002
2024-01-16,HH_030,Urban,1,5.8779,4.6288,1.2491,1.344565,0.293895
2024-01-16,HH_031,Rural,1,3.7957,2.8357,0.96,0.852925,0.189785
2024-01-16,HH_032,Urban,0,8.7724,5.4887,3.2837,1.8647299999999998,0.0
2024-01-16,HH_033,Urban,0,13.0247,8.1165,4.9082,2.765355,0.0
2024-01-16,HH_034,Rural,0,5.1529,3.1932,1.9597,1.092255,0.0
2024-01-16,HH_035,Rural,0,5.2017,3.0549,2.1468,1.085745,0.0
2024-01-16,HH_036,Rural,0,5.2995,3.3087999999999997,1.9907,1.125805,0.0
2024-01-16,HH_037,Semi-urban,0,8.7369,5.4694,3.2675,1.857475,0.0
2024-01-16,HH_038,Urban,0,8.8814,5.8854,2.996,1.92075,0.0
2024-01-16,HH_039,Rural,0,5.3093,3.0813,2.228,1.104525,0.0
2024-01-16,HH_040,Semi-urban,0,8.4235,5.4404,2.9831,1.807565,0.0
2024-01-16,HH_041,Urban,0,8.7431,5.4039,3.3392,1.851855,0.0
2024-01-16,HH_042,Semi-urban,0,8.747399999999999,5.5857,3.1616999999999997,1.87068,0.0
2024-01-16,HH_043,Urban,1,12.2839,7.8614,4.4225,2.628725,0.614195
2024-01-16,HH_044,Rural,0,5.4531,3.3104,2.1427,1.149005,0.0
2024-01-16,HH_045,Semi-urban,0,8.645,5.4389,3.2061,1.84064,0.0
2024-01-16,HH_046,Rural,0,5.3602,3.2199,2.1403,1.12602,0.0
2024-01-16,HH_047,Semi-urban,1,6.618,4.9767,1.6413,1.49037,0.3309
2024-01-16,HH_048,Rural,0,5.3918,3.4336,1.9582,1.15213,0.0
2024-01-16,HH_049,Rural,0,5.3694999999999995,3.355,2.0145,1.140925,0.0
2024-01-16,HH_050,Urban,0,12.9264,8.1705,4.7559,2.75601,0.0
2024-01-16,HH_051,Rural,0,5.1928,3.1139,2.0789,1.0903100000000001,0.0
2024-01-16,HH_052,Rural,0,5.3252,3.2566,2.0686,1.12444,0.0
2024-01-16,HH_053,Rural,0,5.0979,3.2687,1.8292,1.091555,0.0
2024-01-16,HH_054,Rural,0,5.2295,3.165,2.0645,1.100925,0.0
2024-01-16,HH_055,Rural,1,4.2392,2.926,1.3132,0.92848,0.21196000000000004
2024-01-16,HH_056,Rural,1,4.1653,2.93,1.2353,0.917795,0.20826500000000003
2024-01-16,HH_057,Urban,0,8.9961,5.6744,3.3217,1.916855,0.0
2024-01-16,HH_058,Urban,0,8.6431,5.3959,3.2472,1.836055,0.0
2024-01-16,HH_059,Urban,1,8.0284,5.4154,2.613,1.7458,0.40142
2024-01-16,HH_060,Semi-urban,0,9.0261,5.6547,3.3714,1.9193850000000001,0.0
2024-01-16,HH_061,Semi-urban,0,8.5024,5.4298,3.0726,1.81834,0.0
2024-01-17,HH_001,Semi-urban,0,12.7533,7.8278,4.9254999999999995,2.695775,0.0
2024-01-17,HH_002,Rural,0,5.2299,3.1816,2.0483000000000002,1.102645,0.0
2024-01-17,HH_003,Rural,1,4.7458,3.0157,1.7301,1.01344,0.23729
2024-01-17,HH_004,Rural,0,5.420599999999999,3.2338999999999998,2.1867,1.13648,0.0
2024-01-17,HH_005,Urban,0,13.1124,8.0181,5.0943,2.76867,0.0
2024-01-17,HH_006,Urban,0,8.558300000000001,5.458600000000001,3.0997,1.8296050000000001,0.0
2024-01-17,HH_007,Urban,1,5.8778,4.3648,1.513,1.31815,0.29389
2024-01-17,HH_008,Rural,0,5.4534,3.2974,2.156,1.14775,0.0
2024-01-17,HH_009,Rural,0,5.1241,3.16,1.9641,1.0846149999999999,0.0
2024-01-17,HH_010,Rural,0,5.2613,3.101,2.1603,1.099295,0.0
2024-01-17,HH_011,Urban,0,8.5974,5.239,3.3584,1.81351,0.0
2024-01-17,HH_012,Rural,1,4.102,3.1031,0.9989,0.92561,0.20510000000000003
2024-01-17,HH_013,Rural,0,5.5129,3.2477,2.2652,1.151705,0.0
2024-01-17,HH_014,Semi-urban,0,8.4001,5.3488999999999995,3.0512,1.794905,0.0
2024-01-17,HH_015,Urban,1,6.0748,4.9223,1.1525,1.4034499999999999,0.30374
2024-01-17,HH_016,Urban,1,10.1267,7.753,2.3737,2.294305,0.506335
2024-01-17,HH_017,Semi-urban,0,9.0584,5.5358,3.5226,1.91234,0.0
2024-01-17,HH_018,Rural,1,3.6228,2.8769,0.7459,0.83111,0.18114
2024-01-17,HH_019,Semi-urban,0,8.5389,5.2848999999999995,3.254,1.8093249999999999,0.0
2024-01-17,HH_020,Semi-urban,0,8.8321,5.3445,3.4876,1.859265,0.0
2024-01-17,HH_021,Rural,1,4.1614,3.0556,1.1058,0.92977,0.20807000000000003
2024-01-17,HH_022,Urban,1,6.801,4.8461,1.9549,1.50476,0.34005
2024-01-17,HH_023,Semi-urban,1,6.1052,4.6909,1.4143000000000001,1.38487,0.30526000000000003
2024-01-17,HH_024,Semi-urban,1,8.3112,5.302,3.0092,1.7768799999999998,0.41556
2024-01-17,HH_025,Semi-urban,0,8.4406,5.3107999999999995,3.1298,1.79717,0.0
2024-01-17,HH_026,Rural,0,5.5485999999999995,3.4411,2.1075,1.1764000000000001,0.0
2024-01-17,HH_027,Urban,1,6.6297,4.9436,1.6861,1.488815,0.33148500000000003
2024-01-17,HH_028,Rural,0,5.2194,3.1985,2.0209,1.10276,0.0
2024-01-17,HH_029,Rural,1,4.6899,3.1665,1.5234,1.020135,0.234495
2024-01-17,HH_030,Urban,1,6.0301,4.8158,1.2143,1.386095,0.301505
2024-01-17,HH_031,Rural,1,3.5879,2.7611,0.8268,0.814295,0.179395
2024-01-17,HH_032,Urban,0,8.6931,5.2339,3.4592,1.827355,0.0
2024-01-17,HH_033,Urban,0,12.8893,7.8056,5.0837,2.713955,0.0
2024-01-17,HH_034,Rural,0,5.433,3.4228,2.0101999999999998,1.15723,0.0
2024-01-17,HH_035,Rural,0,5.288,3.2242,2.0638,1.11562,0.0
2024-01-17,HH_036,Rural,0,5.071,3.0314,2.0396,1.06379,0.0
2024-01-17,HH_037,Semi-urban,0,8.1681,5.0821000000000005,3.0860000000000003,1.7334250000000002,0.0
2024-01-17,HH_038,Urban,0,8.6175,5.2406,3.3769,1.8166849999999999,0.0
2024-01-17,HH_039,Rural,0,5.3746,3.2492,2.1254,1.13111,0.0
2024-01-17,HH_040,Semi-urban,0,8.7684,5.2521,3.5162999999999998,1.84047,0.0
2024-01-17,HH_041,Urban,0,8.9954,5.6628,3.3326000000000002,1.91559,0.0
2024-01-17,HH_042,Semi-urban,0,8.2255,5.1514999999999995,3.074,1.7489749999999997,0.0
2024-01-17,HH_043,Urban,1,12.0339,7.8714,4.1625,2.592225,0.601695
2024-01-17,HH_044,Rural,0,5.2116999999999996,3.1847,2.027,1.100225,0.0
2024-01-17,HH_045,Semi-urban,0,9.054,5.456,3.598,1.9037000000000002,0.0
2024-01-17,HH_046,Rural,0,5.5215,3.3242000000000003,2.1973,1.1606450000000001,0.0
2024-01-17,HH_047,Semi-urban,1,6.5511,4.8043000000000005,1.7468,1.463095,0.32755500000000004
2024-01-17,HH_048,Rural,0,5.1104,3.2145,1.8959,1.0880100000000001,0.0
2024-01-17,HH_049,Rural,0,5.1373,3.1847,1.9526,1.089065,0.0
2024-01-17,HH_050,Urban,0,12.8134,8.0184,4.795,2.7238499999999997,0.0
2024-01-17,HH_051,Rural,0,5.0992,3.1875,1.9117,1.0836299999999999,0.0
2024-01-17,HH_052,Rural,0,5.5198,3.3882,2.1315999999999997,1.16679,0.0
2024-01-17,HH_053,Rural,0,5.3435,3.2664,2.0771,1.128165,0.0
2024-01-17,HH_054,Rural,0,5.216,3.1934,2.0225999999999997,1.10174,0.0
2024-01-17,HH_055,Rural,1,4.124,3.0082,1.1158000000000001,0.91942,0.2062
2024-01-17,HH_056,Rural,1,4.2109,3.0052,1.2057,0.932155,0.21054499999999998
2024-01-17,HH_057,Urban,0,9.0125,5.5932,3.4193000000000002,1.9111950000000002,0.0
2024-01-17,HH_058,Urban,0,8.833,5.3928,3.4402,1.86423,0.0
2024-01-17,HH_059,Urban,1,8.3275,5.2917,3.0358,1.778295,0.41637500000000005
2024-01-17,HH_060,Semi-urban,0,8.4203,5.2453,3.175,1.787575,0.0
2024-01-17,HH_061,Semi-urban,0,8.7376,5.3361,3.4015,1.84425,0.0
2024-01-18,HH_001,Semi-urban,0,12.9513,8.0425,4.9088,2.746945,0.0
2024-01-18,HH_002,Rural,0,5.348,3.2639,2.0841,1.12859,0.0
2024-01-18,HH_003,Rural,1,4.6036,3.0877,1.5159,0.9993099999999999,0.23018000000000002
2024-01-18,HH_004,Rural,0,5.266,3.2252,2.0408,1.11242,0.0
2024-01-18,HH_005,Urban,0,13.18,8.0701,5.1099,2.78401,0.0
2024-01-18,HH_006,Urban,0,8.3936,5.2193000000000005,3.1743,1.7809700000000002,0.0
2024-01-18,HH_007,Urban,1,6.2501,4.797,1.4531,1.417215,0.31250500000000003
2024-01-18,HH_008,Rural,0,5.0055,3.1488,1.8567,1.065705,0.0
2024-01-18,HH_009,Rural,0,5.4383,3.2691999999999997,2.1691000000000003,1.142665,0.0
2024-01-18,HH_010,Rural,0,5.1754,3.2704,1.905,1.10335,0.0
2024-01-18,HH_011,Urban,0,8.1999,5.167,3.0329,1.7466849999999998,0.0
2024-01-18,HH_012,Rural,1,4.2325,3.0000999999999998,1.2324,0.934885,0.211625
2024-01-18,HH_013,Rural,0,5.2481,3.2056999999999998,2.0423999999999998,1.1077849999999998,0.0
2024-01-18,HH_014,Semi-urban,0,8.6618,5.3488,3.313,1.83415,0.0
2024-01-18,HH_015,Urban,1,5.563,4.5671,0.9959,1.29116,0.27815
2024-01-18,HH_016,Urban,1,8.7331,7.0443999999999996,1.6886999999999999,2.014405,0.436655
2024-01-18,HH_017,Semi-urban,0,9.1227,5.6053,3.5174000000000003,1.928935,0.0
2024-01-18,HH_018,Rural,1,3.6499,2.8765,0.7734,0.835135,0.18249500000000002
2024-01-18,HH_019,Semi-urban,0,8.6496,5.3299,3.3197,1.83043,0.0
2024-01-18,HH_020,Semi-urban,0,8.7326,5.5286,3.2039999999999997,1.86275,0.0
2024-01-18,HH_021,Rural,1,4.3286,2.9878,1.3408,0.94807,0.21643
2024-01-18,HH_022,Urban,1,6.3952,4.8262,1.569,1.4419,0.31976000000000004
2024-01-18,HH_023,Semi-urban,1,5.5172,4.3732,1.144,1.2649,0.27586
2024-01-18,HH_024,Semi-urban,1,8.0956,5.2837,2.8119,1.74271,0.40478
2024-01-18,HH_025,Semi-urban,0,9.0607,5.5761,3.4846,1.916715,0.0
2024-01-18,HH_026,Rural,0,5.3957,3.3289,2.0667999999999997,1.142245,0.0
2024-01-18,HH_027,Urban,1,6.7334000000000005,4.9787,1.7547,1.5078799999999999,0.33667
2024-01-18,HH_028,Rural,0,4.8986,3.0557,1.8429,1.04036,0.0
2024-01-18,HH_029,Rural,1,4.835,3.1898999999999997,1.6451,1.0442399999999998,0.24175000000000002
2024-01-18,HH_030,Urban,1,5.7926,4.436,1.3566,1.31249,0.28963
2024-01-18,HH_031,Rural,1,3.6171,2.8348,0.7823,0.826045,0.18085500000000002
2024-01-18,HH_032,Urban,0,8.4192,5.4073,3.0119000000000002,1.80361,0.0
2024-01-18,HH_033,Urban,0,13.6408,8.4116,5.2292,2.88728,0.0
2024-01-18,HH_034,Rural,0,5.3697,3.3308,2.0389,1.138535,0.0
2024-01-18,HH_035,Rural,0,5.0758,3.1187,1.9571,1.07324,0.0
2024-01-18,HH_036,Rural,0,5.1082,3.239,1.8692,1.0901299999999998,0.0
2024-01-18,HH_037,Semi-urban,0,8.9456,5.4538,3.4918,1.8872200000000001,0.0
2024-01-18,HH_038,Urban,0,8.7958,5.5551,3.2407,1.87488,0.0
2024-01-18,HH_039,Rural,0,5.1074,3.1778999999999997,1.9295,1.0838999999999999,0.0
2024-01-18,HH_040,Semi-urban,0,8.2376,5.1473,3.0903,1.7503700000000002,0.0
2024-01-18,HH_041,Urban,0,8.762,5.5574,3.2046,1.8700400000000001,0.0
2024-01-18,HH_042,Semi-urban,0,8.2627,5.0081,3.2546,1.7402149999999998,0.0
2024-01-18,HH_043,Urban,1,12.1741,7.673,4.5011,2.5934150000000002,0.608705
2024-01-18,HH_044,Rural,0,5.2849,3.2037,2.0812,1.113105,0.0
2024-01-18,HH_045,Semi-urban,0,9.0558,5.3014,3.7544,1.8885100000000001,0.0
2024-01-18,HH_046,Rural,0,5.3535,3.2139,2.1396,1.124415,0.0
2024-01-18,HH_047,Semi-urban,1,6.8568,5.1422,1.7146000000000001,1.54274,0.34284000000000003
2024-01-18,HH_048,Rural,0,5.2286,3.2022,2.0264,1.1045099999999999,0.0
2024-01-18,HH_049,Rural,0,5.4285,3.2426,2.1859,1.138535,0.0
2024-01-18,HH_050,Urban,0,12.925699999999999,8.0944,4.831300000000001,2.748295,0.0
2024-01-18,HH_051,Rural,0,5.1719,3.1721,1.9998,1.092995,0.0
2024-01-18,HH_052,Rural,0,5.3873,3.2015000000000002,2.1858,1.1282450000000002,0.0
2024-01-18,HH_053,Rural,0,5.43,3.4374,1.9926,1.15824,0.0
2024-01-18,HH_054,Rural,0,5.3438,3.1368,2.207,1.11525,0.0
2024-01-18,HH_055,Rural,1,3.9889,2.8321,1.1568,0.881545,0.199445
2024-01-18,HH_056,Rural,1,4.1854,2.8643,1.3211,0.9142399999999999,0.20926999999999998
2024-01-18,HH_057,Urban,0,9.0404,5.6476,3.3928,1.92082,0.0
2024-01-18,HH_058,Urban,0,8.7193,5.3069,3.4124,1.838585,0.0
2024-01-18,HH_059,Urban,1,8.0443,5.1358,2.9085,1.720225,0.402215
2024-01-18,HH_060,Semi-urban,0,8.7802,5.4153,3.3649,1.85856,0.0
2024-01-18,HH_061,Semi-urban,0,9.190199999999999,5.5593,3.6309,1.93446,0.0
2024-01-19,HH_001,Semi-urban,0,12.8407,7.9912,4.8495,2.725225,0.0
2024-01-19,HH_002,Rural,0,5.392,3.2398,2.1522,1.13278,0.0
2024-01-19,HH_003,Rural,1,4.428,2.9052,1.5228,0.9547199999999999,0.2214
2024-01-19,HH_004,Rural,0,5.1294,3.1118,2.0176,1.08059,0.0
2024-01-19,HH_005,Urban,0,12.952,8.0133,4.9387,2.7441299999999997,0.0
2024-01-19,HH_006,Urban,0,8.7859,5.3153,3.4706,1.849415,0.0
2024-01-19,HH_007,Urban,1,5.6836,4.6277,1.0559,1.31531,0.28418000000000004
2024-01-19,HH_008,Rural,0,5.2046,3.2322,1.9724,1.10391,0.0
2024-01-19,HH_009,Rural,0,5.5353,3.282,2.2533,1.158495,0.0
2024-01-19,HH_010,Rural,0,4.9597,3.0839,1.8758,1.0523449999999999,0.0
2024-01-19,HH_011,Urban,0,8.9002,5.5493999999999994,3.3508,1.88997,0.0
2024-01-19,HH_012,Rural,1,4.1201,2.9876,1.1325,0.916775,0.206005
2024-01-19,HH_013,Rural,0,5.1765,3.2703,1.9062000000000001,1.1035050000000002,0.0
2024-01-19,HH_014,Semi-urban,0,8.6541,5.1138,3.5403000000000002,1.809495,0.0
2024-01-19,HH_015,Urban,1,5.9844,4.5588,1.4256,1.35354,0.29922
2024-01-19,HH_016,Urban,1,9.8727,7.4714,2.4013,2.228045,0.49363500000000005
2024-01-19,HH_017,Semi-urban,0,8.6012,5.0786999999999995,3.5225,1.79805,0.0
2024-01-19,HH_018,Rural,1,3.3794,2.7597,0.6196999999999999,0.78288,0.16897
2024-01-19,HH_019,Semi-urban,0,8.2642,5.0527999999999995,3.2114,1.74491,0.0
2024-01-19,HH_020,Semi-urban,0,8.7341,5.2602,3.4739,1.836135,0.0
2024-01-19,HH_021,Rural,1,4.318,2.9262,1.3918,0.94032,0.21589999999999998
2024-01-19,HH_022,Urban,1,6.6993,4.8183,1.881,1.4867249999999999,0.334965
2024-01-19,HH_023,Semi-urban,1,5.8461,4.5109,1.3352,1.328005,0.292305
2024-01-19,HH_024,Semi-urban,1,8.0416,5.2621,2.7795,1.73245,0.40208000000000005
2024-01-19,HH_025,Semi-urban,0,8.7913,5.5733,3.218,1.8760249999999998,0.0
2024-01-19,HH_026,Rural,0,5.0276,3.0053,2.0223,1.05467,0.0
2024-01-19,HH_027,Urban,1,6.374,4.7429,1.6311,1.4303899999999998,0.3187
2024-01-19,HH_028,Rural,0,5.2033,3.268,1.9353,1.107295,0.0
2024-01-19,HH_029,Rural,1,4.6189,3.0711,1.5478,0.999945,0.230945
2024-01-19,HH_030,Urban,1,5.861000000000001,4.7224,1.1386,1.35139,0.29305000000000003
2024-01-19,HH_031,Rural,1,3.4233000000000002,2.6783,0.745,0.781325,0.171165
2024-01-19,HH_032,Urban,0,8.7253,5.2655,3.4598,1.835345,0.0
2024-01-19,HH_033,Urban,0,13.867,8.0759,5.7911,2.88764,0.0
2024-01-19,HH_034,Rural,0,5.1792,3.0726,2.1066,1.0841399999999999,0.0
2024-01-19,HH_035,Rural,0,5.1317,3.2039,1.9278,1.090145,0.0
2024-01-19,HH_036,Rural,0,5.3111,3.2149,2.0962,1.118155,0.0
2024-01-19,HH_037,Semi-urban,0,8.7386,5.3542,3.3844000000000003,1.84621,0.0
2024-01-19,HH_038,Urban,0,8.9345,5.5667,3.3678,1.896845,0.0
2024-01-19,HH_039,Rural,0,5.2054,3.2754,1.93,1.10835,0.0
2024-01-19,HH_040,Semi-urban,0,8.5603,5.2293,3.331,1.806975,0.0
2024-01-19,HH_041,Urban,0,8.8779,5.4928,3.3851,1.880965,0.0
2024-01-19,HH_042,Semi-urban,0,8.6971,5.3726,3.3245,1.841825,0.0
2024-01-19,HH_043,Urban,1,12.4916,7.7978000000000005,4.6938,2.6535200000000003,0.62458
2024-01-19,HH_044,Rural,0,5.1856,3.1825,2.0031,1.09609,0.0
2024-01-19,HH_045,Semi-urban,0,8.9625,5.4818,3.4807,1.892555,0.0
2024-01-19,HH_046,Rural,0,5.2568,3.3333,1.9235,1.12185,0.0
2024-01-19,HH_047,Semi-urban,1,6.5977,4.695,1.9026999999999998,1.459155,0.329885
2024-01-19,HH_048,Rural,0,5.2559,3.27,1.9859,1.115385,0.0
2024-01-19,HH_049,Rural,0,5.1774,3.2638,1.9136,1.10299,0.0
2024-01-19,HH_050,Urban,0,12.5733,7.9021,4.6712,2.676205,0.0
2024-01-19,HH_051,Rural,0,5.4019,3.2721999999999998,2.1297,1.137505,0.0
2024-01-19,HH_052,Rural,0,5.445,3.2749,2.1701,1.14424,0.0
2024-01-19,HH_053,Rural,0,5.0302,3.1339,1.8963,1.06792,0.0
2024-01-19,HH_054,Rural,0,5.1963,3.1936,2.0027,1.098805,0.0
2024-01-19,HH_055,Rural,1,4.2222,3.0482,1.174,0.93815,0.21111000000000002
2024-01-19,HH_056,Rural,1,4.0477,3.0035,1.0442,0.907505,0.202385
2024-01-19,HH_057,Urban,0,8.8012,5.3643,3.4369,1.8566099999999999,0.0
2024-01-19,HH_058,Urban,0,8.5591,5.4039,3.1552,1.824255,0.0
2024-01-19,HH_059,Urban,1,7.9698,4.981,2.9888,1.69357,0.39849
2024-01-19,HH_060,Semi-urban,0,8.8341,5.4668,3.3673,1.871795,0.0
2024-01-19,HH_061,Semi-urban,0,8.8967,5.3313,3.5654,1.867635,0.0
2024-01-20,HH_001,Semi-urban,0,12.7836,7.6348,5.1488000000000005,2.68102,0.0
2024-01-20,HH_002,Rural,0,5.165,3.1719999999999997,1.993,1.09195,0.0
2024-01-20,HH_003,Rural,1,7.0031,5.1093,1.8938000000000001,1.561395,0.350155
2024-01-20,HH_004,Rural,0,5.0824,3.2234,1.859,1.0847,0.0
2024-01-20,HH_005,Urban,0,13.100200000000001,7.7617,5.3385,2.7412,0.0
2024-01-20,HH_006,Urban,0,8.9033,5.3911999999999995,3.5121,1.874615,0.0
2024-01-20,HH_007,Urban,1,6.0206,4.6255,1.3951,1.36564,0.30103
2024-01-20,HH_008,Rural,0,5.2641,3.2709,1.9932,1.116705,0.0
2024-01-20,HH_009,Rural,0,5.1601,3.2639,1.8962,1.100405,0.0
2024-01-20,HH_010,Rural,0,5.1991,3.31,1.8891,1.110865,0.0
2024-01-20,HH_011,Urban,0,8.6472,5.3707,3.2765,1.8341500000000002,0.0
2024-01-20,HH_012,Rural,1,4.0353,2.992,1.0433,0.9044949999999999,0.20176500000000003
2024-01-20,HH_013,Rural,0,5.2540000000000004,3.251,2.003,1.1132,0.0
2024-01-20,HH_014,Semi-urban,0,9.2528,5.6257,3.6271,1.95049,0.0
2024-01-20,HH_015,Urban,1,6.0302,4.6786,1.3516,1.37239,0.30151
2024-01-20,HH_016,Urban,1,9.055,7.1895,1.8655,2.0772,0.45275
2024-01-20,HH_017,Semi-urban,0,8.4914,5.2917,3.1997,1.8028799999999998,0.0
2024-01-20,HH_018,Rural,1,3.7668,2.8688,0.898,0.8518999999999999,0.18834
2024-01-20,HH_019,Semi-urban,0,8.8091,5.5593,3.2498,1.8772950000000002,0.0
2024-01-20,HH_020,Semi-urban,0,8.7782,5.2205,3.5577,1.83878,0.0
2024-01-20,HH_021,Rural,1,4.3514,2.9159,1.4355,0.9443,0.21757
2024-01-20,HH_022,Urban,1,6.4857000000000005,5.0315,1.4542,1.476005,0.32428500000000005
2024-01-20,HH_023,Semi-urban,1,5.6507,4.4906,1.1601,1.296665,0.282535
2024-01-20,HH_024,Semi-urban,1,8.0984,5.1114999999999995,2.9869,1.7259099999999998,0.40492
2024-01-20,HH_025,Semi-urban,0,8.5305,5.3179,3.2126,1.811365,0.0
2024-01-20,HH_026,Rural,0,5.2653,3.3701,1.8952,1.126805,0.0
2024-01-20,HH_027,Urban,1,6.7476,4.9478,1.7998,1.50692,0.33738
2024-01-20,HH_028,Rural,0,5.1018,3.2401,1.8617,1.08928,0.0
2024-01-20,HH_029,Rural,1,4.6386,2.9657,1.6728999999999998,0.9923599999999999,0.23193000000000003
2024-01-20,HH_030,Urban,1,5.9632,4.4417,1.5215,1.33865,0.29816
2024-01-20,HH_031,Rural,1,3.5498,2.7078,0.842,0.80325,0.17749
2024-01-20,HH_032,Urban,0,8.7992,5.5003,3.2989,1.86991,0.0
2024-01-20,HH_033,Urban,0,13.2622,8.0441,5.2181,2.79374,0.0
2024-01-20,HH_034,Rural,0,5.2251,3.2292,1.9959,1.1066850000000001,0.0
2024-01-20,HH_035,Rural,0,5.0175,3.2801,1.7374,1.080635,0.0
2024-01-20,HH_036,Rural,0,5.1563,3.2717,1.8846,1.100615,0.0
2024-01-20,HH_037,Semi-urban,0,8.6112,5.302,3.3092,1.82188,0.0
2024-01-20,HH_038,Urban,0,8.6697,5.3989,3.2708,1.8403450000000001,0.0
2024-01-20,HH_039,Rural,0,5.3938,3.2881,2.1057,1.13788,0.0
2024-01-20,HH_040,Semi-urban,0,8.6387,5.4415,3.1972,1.8399549999999998,0.0
2024-01-20,HH_041,Urban,0,8.5329,5.33,3.2029,1.812935,0.0
2024-01-20,HH_042,Semi-urban,0,8.6463,5.2446,3.4017,1.821405,0.0
2024-01-20,HH_043,Urban,1,12.317499999999999,8.0342,4.2833,2.651045,0.615875
2024-01-20,HH_044,Rural,0,5.4424,3.3346,2.1078,1.14982,0.0
2024-01-20,HH_045,Semi-urban,0,8.9904,5.293,3.6974,1.87786,0.0
2024-01-20,HH_046,Rural,0,5.1761,3.2965999999999998,1.8795,1.106075,0.0
2024-01-20,HH_047,Semi-urban,1,6.6649,4.8816999999999995,1.7832000000000001,1.4879049999999998,0.333245
2024-01-20,HH_048,Rural,0,5.2182,3.2147,2.0035,1.1042,0.0
2024-01-20,HH_049,Rural,0,5.2004,3.2178,1.9826,1.10184,0.0
2024-01-20,HH_050,Urban,0,13.5258,8.1815,5.3443,2.8470199999999997,0.0
2024-01-20,HH_051,Rural,0,5.395,3.0768,2.3182,1.11693,0.0
2024-01-20,HH_052,Rural,0,5.3977,3.2685,2.1292,1.136505,0.0
2024-01-20,HH_053,Rural,0,5.2835,3.1882,2.0953,1.111345,0.0
2024-01-20,HH_054,Rural,0,5.1945,3.1427,2.0518,1.093445,0.0
2024-01-20,HH_055,Rural,1,4.1593,3.0383999999999998,1.1209,0.927735,0.207965
2024-01-20,HH_056,Rural,1,4.0054,2.8486,1.1568,0.88567,0.20027
2024-01-20,HH_057,Urban,0,8.8673,5.1268,3.7405,1.842775,0.0
2024-01-20,HH_058,Urban,0,8.7908,5.3045,3.4863,1.84907,0.0
2024-01-20,HH_059,Urban,1,8.2355,5.2942,2.9413,1.764745,0.411775
2024-01-20,HH_060,Semi-urban,0,8.7027,5.5001999999999995,3.2025,1.8554249999999999,0.0
2024-01-20,HH_061,Semi-urban,0,8.3904,5.1597,3.2307,1.77453,0.0
2024-01-21,HH_001,Semi-urban,0,13.3571,8.1572,5.1998999999999995,2.819285,0.0
2024-01-21,HH_002,Rural,0,5.0882,3.2248,1.8634,1.08571,0.0
